lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
dlga_lord_mission_deliver_wine:lord_deliver_wine_mission_reject|Pareço alguém que fica por ai vadiando sem nada para fazer? Encontre ajuda em outro lugar.
dlga_lord_deliver_wine_mission_accept:close_window|{Bom homem/Boa garota}. Seja rápid{o/a}!
dlga_lord_deliver_wine_mission_reject:lord_pretalk|Certo. Vou me lembrar disso, {playername}. Pode apostar.
dlga_lord_tell_mission:lord_mission_kill_elites|Malditos fanáticos... Fui avisado pelo meu Mestre Espião que um grupo de tropas de elite decidiu que não sou apto para governar e jurou me derrubar! Eles falharão, é claro, mas devem ser eliminados imediatamente.
dlga_lord_mission_kill_elites:lord_quest_taken_kill_elites|Tudo bem. Vou caçar esses usurpadores.
dlga_lord_quest_taken_kill_elites:close_window|Boa. Eu não deveria pressionar você com a urgência desta missão. Embora eu não suspeite que nenhum outro lorde esteja envolvido, não quero arriscar deserções para os renegados, então não posso enviá-los. Espero que você lide com a situação com sua eficiência habitual. Oh, mais uma coisa. Fui informado de que esses rebeldes estão se escondendo em algum lugar do reino. Se necessário procure em baixo de cada pedra.
dlga_lord_mission_kill_elites:lord_mission_kill_elites_rejected|Perdão. Não tenho tempo para isso agora.
dlga_lord_mission_kill_elites_rejected:lord_pretalk|Eu deveria ter pensado melhor antes de te pedir isso. Saia daqui.
dlga_lord_tell_mission:lord_mission_collect_taxes_told|Provavelmente já sabe que sou o lorde {reg9?da cidade:da aldeia} de {s3}. No entanto, já faz meses que {s3} não me paga os impostos e as rendas que me deve como seu legítimo senhor. Aparentemente, a população tornou-se desleal e por isso preciso que alguém vá e faça-os lembrar de suas obrigações. E que lhes... convença, caso não queiram escutar. Se você for até lá e arrecadar os impostos que me devem, lhe concederei a quinta parte de tudo o que coletar.
dlga_lord_mission_collect_taxes_told:lord_mission_collect_taxes_accepted|Uma oferta justa, {s65}. Negócio fechado.
dlga_lord_mission_collect_taxes_told:lord_mission_collect_taxes_rejected|Perdoe-me, não tenho tempo para isso.
dlga_lord_mission_collect_taxes_accepted:close_window|Boas notícias, {playername}. Confiarei a você esta tarefa. Lembre-se, esses {reg9?plebeus:camponeses} são animais muito astutos, buscarão qualquer desculpa para não pagar a quantia que é minha por direito. Não se deixe enganar.
dlga_lord_mission_collect_taxes_rejected:lord_pretalk|Oh, sim. Bem, pois que tenha boa sorte.
dlga_lord_tell_mission:lord_mission_hunt_down_fugitive_told|Há uma coisa para a qual você poderia me ser útil. Um problema com o miserável malfeitor conhecido como {s4}. Ele assassinou um de meus homens e vive escapando da justiça desde então. Não posso permitir que ele continue fugindo de sua punição, então ofereci uma recompensa de 300 denares por sua cabeça. Os amigos do homem morto acreditam que este assassino pode estar se refugiando com o seu povo, em {s3}. Se você for capaz de capturá-lo e dar-lhe o que merece, a recompensa será sua.
dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_accepted|Então, nesse caso, o encontrarei e executarei a lei.
dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_rejected|Não tenho tempo para persegui-lo agora.
dlga_lord_mission_hunt_down_fugitive_accepted:close_window|Excelente, {playername}. Eu {o/a} agradeceria muito, assim como a família do homem que ele matou. E claro, a recompensa será sua se conseguir capturá-lo. Bem, que tenha uma boa caça.
dlga_lord_mission_hunt_down_fugitive_rejected:lord_pretalk|Como desejar, {playername}. Suponho que haverá muitos caçadores de recompensa por aí capazes de fazer o trabalho...
dlga_lord_tell_mission:lord_mission_told_kill_local_merchant|A triste realidade é que eu devo uma considerável quantidade de dinheiro a um dos mercadores aqui em {s3}. Obviamente, não tenho a intenção de pagar, mas esse boca grande estúpido está montando uma cena por conta disso. Teve inclusive a audácia de vir me ameaçar... Ameaçar a mim!... com uma carta de queixa para as guildas de mercadores e banqueiros. Isso arruinaria minha boa reputação! Por isso, preciso de {um homem/uma pessoa} em quem possa confiar, alguém que me garanta o silêncio desse indivíduo. Para sempre!
dlga_lord_mission_told_kill_local_merchant:lord_mission_accepted_kill_local_merchant|Não se preocupe, ele não dirá mais uma palavra.
dlga_lord_mission_told_kill_local_merchant:lord_mission_rejected|Eu não saio por aí matando gente. Procure outro para fazer seu trabalho sujo.
dlga_lord_mission_accepted_kill_local_merchant:close_window|Muito bem. Confio em sua habilidade e discrição, {playername}. Não me decepcione. Agora vá e espere que eu lhe avise, enviarei uma mensagem dizendo quando e onde você pode pegar o mercador. Livre-se dele e vou recompensá-lo generosamente.
dlga_lord_tell_mission:lord_mission_told_meet_spy_in_enemy_town|Tenho um assunto delicado que necessita de atenção, {playername}, e nenhum súdito de confiança para realizá-lo. O fato é que tenho um espião em {s13} que monitora a situação e me informa de qualquer coisa que possa requerer minha atenção. Toda semana eu envio alguém para buscar os relatórios do espião e entregá-los a mim. Esse trabalho é seu, se desejar.
dlga_lord_mission_told_meet_spy_in_enemy_town:quest_meet_spy_in_enemy_town_accepted|Este tipo de intrigas não me desagrada. Conte comigo.
dlga_lord_mission_told_meet_spy_in_enemy_town:quest_meet_spy_in_enemy_town_rejected|Devo recusar a oferta. Esse trabalho disfarçado não é para mim.
dlga_quest_meet_spy_in_enemy_town_accepted:quest_meet_spy_in_enemy_town_accepted_response|Excelente! Dirija-se para {s13} assim que puder, o espião estará esperando.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_2|{s13} está muito bem defendido. Como posso me aproximar sem ser notado?
dlga_quest_meet_spy_in_enemy_town_accepted_2:quest_meet_spy_in_enemy_town_accepted_response|Você terá de ser cauteloso. Tome o cuidado de evitar as fortalezas, aldeias e patrulhas inimigas, e não leve muitos homens com você. Se não conseguir se infiltrar de primeira, deixe passar um tempo até que a guarnição reduza a guarda novamente. Caso contrário, encontrará mais dificuldade para ganhar acesso à cidade.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_3|Como reconhecerei o espião?
dlga_quest_meet_spy_in_enemy_town_accepted_3:quest_meet_spy_in_enemy_town_accepted_response|Uma vez que chegar em {s13}, fale com os moradores, o espião é um deles. Se acreditar ter encontrado o espião, diga a frase "{s11}". O espião responderá com a frase "{s12}". Assim vocês irão reconhecer um ao outro, e {reg7?ela:ele} lhe dará todas as informações que coletou para mim.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_4|Irá me pagar?
dlga_quest_meet_spy_in_enemy_town_accepted_4:quest_meet_spy_in_enemy_town_accepted_response|Claro, tenho muito ouro em meus cofres para {homens/mulheres} leais como você. Satisfaça-me, {playername}, e chegarás longe.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_end|Já sei o que devo fazer. Adeus, milorde.
dlga_quest_meet_spy_in_enemy_town_accepted_end:lord_pretalk|Boa sorte, {playername}. Lembre-se, a frase secreta é "{s11}". A resposta deve ser "{s12}". Traga-me de volta os relatórios, e o recompensarei por seus esforços.
dlga_quest_meet_spy_in_enemy_town_rejected:lord_pretalk|Como quiser, {playername}, mas recomendo fortemente que esqueça tudo o que eu disse sobre espiões. Os espiões não existem, nunca existiram, e ninguém nunca os encontrará. Lembre-se disso.
dlga_lord_tell_mission:lord_mission_told_raid_caravan_to_start_war|Esta paz com o {s13} não me agrada, {playername}. Nós permitimos que esses porcos corressem livres por muito tempo. Agora eles são mais fortes a cada dia e sua arrogância não tem limites. Eu digo que devemos declarar guerra a eles antes que seja tarde demais! Contudo, infelizmente, alguns lordes do nosso reino possuem estômago fraco e se recusam a uma possível declaração de guerra. Uns covardes inúteis que têm medo de sangue.
dlga_lord_mission_told_raid_caravan_to_start_war:lord_mission_tell_raid_caravan_to_start_war_2|Tem razão, {s65}. Mas, o que podemos fazer?
dlga_lord_mission_told_raid_caravan_to_start_war:quest_raid_caravan_to_start_war_rejected_1|Eu discordo, senhor. A paz é sempre preferível à guerra.
dlga_lord_mission_tell_raid_caravan_to_start_war_2:lord_mission_tell_raid_caravan_to_start_war_3|Ah, gosto muito de falar com quem entende o que eu digo! De fato, há sim algo que podemos fazer, {playername}. Um pouco de provocação... Se um dos nossos exércitos conseguir entrar em seu território e saquear uma de suas caravanas ou arrasar uma de suas vilas, e talvez deixar para trás um ou dois pequenos emblemas do {s14}, eles teriam motivos de sobra para declarar guerra ao nosso reino. E nesse caso, bem, até mesmo o mais covarde entre nós teria de se mobilizar para defender-se. Então, o que me diz? Está interessado?
dlga_lord_mission_tell_raid_caravan_to_start_war_3:quest_raid_caravan_to_start_war_accepted|Um excelente plano. Conte comigo.
dlga_lord_mission_tell_raid_caravan_to_start_war_3:lord_mission_tell_raid_caravan_to_start_war_4|Por que você mesmo não ataca as caravanas?
dlga_lord_mission_tell_raid_caravan_to_start_war_4:lord_mission_tell_raid_caravan_to_start_war_5|Bem, {playername}, alguns dos lordes de nosso reino não gostam da ideia de que alguém promova uma guerra sem seu consentimento. Eles já estão procurando uma desculpa para acabar comigo, e se eu fizesse isso poderiam me fazer pagar muito caro. Você, no entanto, é jovem, bem-quisto e audaz... e por isso lhe cairia bem se conseguisse essa façanha. E, é claro, eu apoiarei e defenderei suas decisões contra seus oponentes. Resumindo, alguns poucos lordes poderão não gostar da sua iniciativa, mas estou confiante de que isso não será problema para você.
dlga_lord_mission_tell_raid_caravan_to_start_war_5:quest_raid_caravan_to_start_war_accepted|Isso me parece razoável. Sendo assim, farei isso.
dlga_lord_mission_tell_raid_caravan_to_start_war_5:quest_raid_caravan_to_start_war_rejected_2|Não gosto disto. Procure outro para assumir a responsabilidade de seus planos.
dlga_quest_raid_caravan_to_start_war_accepted:close_window|Muito bom! Saqueie uma caravana, ou, se você não conseguir, ataque uma de suas vilas, e então o trabalho estará completo. Bem, tenha uma boa sorte e boa caça. Vá e deixe as fronteiras em chamas!
dlga_quest_raid_caravan_to_start_war_rejected_1:lord_pretalk|Ah, você acha isso? Mas por quanto tempo durará sua preciosa paz? Não muito, acredite em mim.
dlga_quest_raid_caravan_to_start_war_rejected_2:lord_pretalk|Hum. Como quiser, {playername}. Pensei que você tinha um pouco mais de ardor, mas vejo que eu estava errado.
dlga_lord_tell_mission:lord_mission_told.1|Bem, alguns servos que trabalham nos meus campos em {s4} escaparam. Esses bastardos ingratos! Deixei-os arar o meu campo e lhes aluguei minhas cabanas, e é assim que me pagam! Pelo que me disseram, eles estão fugindo para {s3} tão rápido quanto podem, e se dividiram em três grupos para tentar evitar a captura. Quero que você capture os três grupos e traga-os de volta a {s4} usando os meios que forem necessários. Eu deveria enforcá-los por tentar fugir, mas necessito de braços para a próxima colheita, por isso desta vez só vou puni-los com uma boa surra.
dlga_lord_tell_mission:lord_tell_mission_follow_spy|Tenho informação confiável de que um homem desta mesma cidade é, na verdade, um espião inimigo. Deveria prendê-lo e pendurá-lo por sua audácia, mas também acreditamos que em breve ele irá abandonar a cidade para encontrar-se com seu amo, o homem para quem ele espiona e reporta todas as informações. O espião em si não é particularmente importante, mas seu amo é um homem perigoso, e poderia nos revelar muitas coisas se conseguíssemos colocar as mãos nele...
dlga_lord_tell_mission_follow_spy:lord_tell_mission_follow_spy_2|Quero que espere aqui até que o espião abandone a cidade. Então o seguirá, sigilosamente, até o lugar de reunião. Você deve tomar todas as precauções para que o espião não lhe veja no caminho, pois se isso acontecer, ele suspeitará do jogo sujo e retornará. Quando o amo aparecer, prepare uma emboscada e prenda-os, então traga-os para mim. Vivos, se não se importa.
dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_accepted|Assim o farei, {s65}.
dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_rejected|Não, este jogo de esconde-esconde não é para mim.
dlga_lord_tell_mission_follow_spy_accepted:close_window|Bem, confio que fará um bom trabalho. Um dos meus homens irá lhe apontar o espião quando este sair, assim você saberá a que homem deve seguir. Lembre-se, eu quero ambos, e eu quero os dois vivos.
dlga_lord_tell_mission_follow_spy_rejected:lord_pretalk|Uma pena. Bem, siga com suas atividades, {playername}...
dlga_lord_tell_mission:lord_tell_mission_capture_enemy_hero|Há um trabalho complicado que preciso ver resolvido, {playername}, e você pode ser a pessoa ideal para realizá-lo. Preciso que alguém capture um dos nobres lordes do {s13} e o traga até mim. Depois poderei trocá-lo por um parente meu que está nas mãos do {s13}. A ideia é simples, mas qualquer que seja o nobre a quem escolher estará protegido por um bom grupo de elite a seu serviço, sem dúvida. Você se sente capaz de enfrentar esse desafio?
dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_accepted|Considere-o como feito, {s65}.
dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_rejected|Devo recusar, {s65}. Eu não saio sequestrando gente por aí.
dlga_lord_tell_mission_capture_enemy_hero_accepted:close_window|Gosto do seu espírito! Vá e traga-me um dos nossos inimigos, e brindarei ao seu nome em meu salão quando você voltar! Além disso, vou recompensá-l{o/a} por seus esforços, é claro...
dlga_lord_tell_mission_capture_enemy_hero_rejected:lord_pretalk|Estou vendo que você não é tão {bravo/brava} quanto imaginava. Muito bem, {playername}, encontrarei outra pessoa.
