str_no_string|NO STRING!
str_multi_scene_18|Batalha no gelo
str_multi_scene_19|Castelo Mahdaar
str_multi_scene_20|Castelo Jameyyed
str_multi_scene_21|A Arena
str_multi_scene_22|Esconderijo na floresta
str_multi_scene_23|Desfiladeiro
str_multi_scene_24|Cidade do deserto
str_multi_scene_12|Planícies Aleatórias (Média)
str_multi_scene_13|Planícies Aleatórias (Grande)
str_multi_scene_14|Estepes Aleatórias (Média)
str_multi_scene_15|Estepes Aleatórias (Grande)
str_multi_scene_end|fim dos cenários multiplayer
str_multi_game_type_1|Duelo até morte
str_multi_game_type_2|Combate até a morte (equipes)
str_multi_game_type_3|Batalha campal
str_multi_game_type_4|Combate e destruição
str_multi_game_type_5|Captura à bandeira
str_multi_game_type_6|Conquista
str_multi_game_type_7|Cerco
str_multi_game_type_8|Duelo
str_multi_game_types_end|fim dos tipos de jogo multiplayer
str_poll_kick_player_s1_by_s0|{s0} iniciou uma votação para expulsar o jogador {s1}.
str_poll_ban_player_s1_by_s0|{s0} iniciou uma votação para banir o jogador {s1}.
str_poll_change_map_to_s1_by_s0|{s0} iniciou uma votação para mudar o mapa para {s1}.
str_poll_change_map_to_s1_and_factions_to_s2_and_s3_by_s0|{s0} iniciou uma votação para mudar o mapa para {s1} e as fações para {s2} e {s3}.
str_poll_change_number_of_bots_to_reg0_and_reg1_by_s0|{s0} iniciou uma votação para mudar os bots para {reg0} e {reg1}.
str_poll_kick_player|Proposta para expulsar o jogador {s0}: 1 = Aceitar, 2 = Recusar
str_poll_ban_player|Proposta para banir o jogador {s0}: 1 = Aceitar, 2 = Recusar
str_poll_change_map|Proposta para mudar o mapa para {s0}: 1 = Aceitar, 2 = Recusar
str_poll_change_map_with_faction|Proposta para mudar o mapa para {s0} e as facções para {s1} contra {s2}: 1 = Aceitar, 2 = Recusar
str_poll_change_number_of_bots|Proposta para mudar o número de bots de {reg0} para {s0} e {reg1} para {s1}: 1 = Aceitar, 2 = Recusar
str_poll_time_left|(Restam {reg0} segundos)
str_poll_result_yes|A proposta foi aceita pela maioria.
str_poll_result_no|A proposta foi rejeitada pela maioria.
str_total_item_cost_reg0|Custo total: {reg0}
str_server_name|Nome do servidor:
str_game_password|Senha do jogo:
str_map|Mapa:
str_game_type|Modo de jogo:
str_max_number_of_players|Número máximo de jogadores:
str_number_of_bots_in_team_reg1|Número máximo de bots na equipe {reg1}:
str_team_reg1_faction|Facção da equipe {reg1}:
str_enable_valve_anti_cheat|Habilitar anti-trapaças (Requer conta Steam válida)
str_allow_friendly_fire|Permitir fogo amigo à distância
str_allow_melee_friendly_fire|Permitir fogo amigo corpo a corpo
str_friendly_fire_damage_self_ratio|Dano próprio por fogo amigo (%):
str_friendly_fire_damage_friend_ratio|Dano a aliados por fogo amigo (%):
str_spectator_camera|Câmera do espectador:
str_control_block_direction|Controle de direção do bloqueio:
str_map_time_limit|Limite de tempo do mapa (minutos):
str_round_time_limit|Limite de tempo de cada rodada (segundos):
str_players_take_control_of_a_bot_after_death|Mudar para bot após a morte:
str_team_points_limit|Limite de pontos por equipe:
str_point_gained_from_flags|Pontos de equipe ganhos por bandeiras (%):
str_point_gained_from_capturing_flag|Pontos ganhos por capturar bandeira:
str_respawn_period|Período de renascimento (segundos):
str_add_to_official_game_servers_list|Adicionar à lista oficial de servidores
str_combat_speed|Velocidade de combate:
str_combat_speed_0|Muito lenta
str_combat_speed_1|Lenta
str_combat_speed_2|Média
str_combat_speed_3|Rápida
str_combat_speed_4|Muito rápida
str_off|Desligado
str_on|Ligado
str_defender_spawn_count_limit|Modo de espera:
str_unlimited|Ilimitado
str_automatic|Automático
str_by_mouse_movement|Por movimento do mouse
str_free|Livre
str_stick_to_any_player|Bloquear algum jogador
str_stick_to_team_members|Bloquear membros de equipe
str_stick_to_team_members_view|Bloquear visão para membros de equipe
str_make_factions_voteable|Permitir votações para mudar facções
str_make_kick_voteable|Permitir votações para expulsar jogadores
str_make_ban_voteable|Permitir votações para banir jogadores
str_bots_upper_limit_for_votes|Limite superior de bots para votação:
str_make_maps_voteable|Permitir votações para mudar os mapas
str_valid_vote_ratio|Aprovação de votações (%):
str_auto_team_balance_limit| Auto-equilíbrio de equipes (dif.):
str_welcome_message|Mensagem de boas-vindas:
str_initial_gold_multiplier|Ouro inicial (%):
str_battle_earnings_multiplier|Bônus ouro por combates (%):
str_round_earnings_multiplier|Bônus ouro por rodadas (%):
str_allow_player_banners|Permitir estandartes individuais
str_force_default_armor|Armadura no mínimo
str_respawning_in_reg0_seconds|Você renascerá em {reg0} segundos...
str_no_more_respawns_remained_this_round|Você não tem mais vidas para esta rodada
str_reg0_respawns_remained|(Restam-lhe {reg0} vidas)
str_this_is_your_last_respawn|(Esta é sua última vida)
str_wait_next_round|(Espere até a próxima rodada)
str_yes_wo_dot|Sim
str_no_wo_dot|Não
str_we_resign|Não temos forças suficientes para nos apresentar em batalha. Nos rendemos a você, {playername}.
str_i_resign|Não quero morrer hoje. Eu me rendo.
str_s1_returned_flag|O {s1} devolveu sua bandeira a sua base!
str_s1_auto_returned_flag|A bandeira do {s1} voltou automaticamente a sua base!
str_s1_captured_flag|O {s1} capturou a bandeira inimiga!
str_s1_taken_flag|O {s1} pegou a bandeira inimiga!
str_s1_neutralized_flag_reg0|O {s1} neutralizou a bandeira {reg0}.
str_s1_captured_flag_reg0|O {s1} capturou a bandeira {reg0}!
str_s1_pulling_flag_reg0|O {s1} começou a arriar a bandeira {reg0}.
str_s1_destroyed_target_0|O {s1} destruiu o alvo A!
str_s1_destroyed_target_1|O {s1} destruiu o alvo B!
str_s1_destroyed_catapult|O {s1} destruiu a catapulta!
str_s1_destroyed_trebuchet|O {s1} destruiu o trabuco!
str_s1_destroyed_all_targets|O {s1} destruiu todos os alvos!
str_s1_saved_1_target|O {s1} salvou um alvo.
str_s1_saved_2_targets|O {s1} salvou todos os alvos.
str_s1_defended_castle|O {s1} defendeu seu castelo!
str_s1_captured_castle|O {s1} conquistou o castelo!
str_auto_team_balance_in_20_seconds|As equipes se equilibrarão em 20 segundos.
str_auto_team_balance_next_round|As equipes se equilibrarão na próxima rodada.
str_auto_team_balance_done|As equipes se equilibraram automaticamente.
str_s1_won_round|O {s1} ganhou esta rodada!
str_round_draw|O tempo acabou. Rodada empatada.
str_round_draw_no_one_remained|Não restou ninguém. Rodada empatada.
str_death_mode_started|Vamos! Torne-se o amo e senhor do campo de batalha!
str_reset_to_default|Reiniciar para Padrão
str_done|Feito
str_player_name|Nome do Jogador
str_kills|Assassinatos
str_deaths|Mortes
str_ping|Ping
str_dead|Morto
str_reg0_dead|{reg0} Morto
str_bots_reg0_agents|Bots ({reg0} unidades)
str_bot_1_agent|Bot (1 unidade)
str_score|Pontuação
str_score_reg0|Pontuação: {reg0}
str_flags_reg0|(Bandeiras: {reg0})
str_reg0_players|({reg0} jogadores)
str_reg0_player|({reg0} jogador)
str_open_gate|Abrir portas
str_close_gate|Fechar portas
str_open_door|Abrir porta
str_close_door|Fechar porta
str_raise_ladder|Levantar escada
str_drop_ladder|Baixar escada
str_back|Retornar
str_start_map|Iniciar mapa
str_choose_an_option|Escolha uma opção:
str_choose_a_poll_type|Escolha um tipo de votação:
str_choose_faction|Escolher facção
str_choose_a_faction|Escolha uma facção:
str_choose_troop|Escolher tropa
str_choose_a_troop|Escolha um tipo de tropa:
str_choose_items|Escolher equipamento
str_options|Opções
str_redefine_keys|Redefinir teclas
str_submit_a_poll|Apresentar uma proposta
str_administrator_panel|Painel do administrador
str_kick_player|Expulsar jogador
str_ban_player|Banir jogador
str_mute_player|Calar jogador
str_unmute_player|Permitir que jogadores falem
str_quit|Sair
str_poll_for_changing_the_map|Mudar o mapa
str_poll_for_changing_the_map_and_factions|Mudar o mapa e as facções
str_poll_for_changing_number_of_bots|Mudar número de bots por equipes
str_poll_for_kicking_a_player|Expulsar um jogador
str_poll_for_banning_a_player|Banir um jogador
str_choose_a_player|Escolha um jogador:
str_choose_a_map|Escolha um mapa:
str_choose_a_faction_for_team_reg0|Escolha uma facção para a equipe {reg0}:
str_choose_number_of_bots_for_team_reg0|Escolha o número de bots para a equipe {reg0}:
str_spectator|Espectador
str_spectators|Espectadores
str_command|Comando:
str_profile_banner_selection_text|Escolha um estandarte para seu perfil:
str_use_default_banner|Usar o Estandarte da Facção
str_party_morale_is_low|A moral de algumas tropas está baixa!
str_weekly_report|Relatório semanal
str_has_deserted_the_party|desertou do exército.
str_have_deserted_the_party|desertaram do exército.
str_space| 
str_us_|Nós
str_allies_|Aliados
str_enemies_|Inimigos
str_routed|fugidos
str_weekly_budget|Orçamento Semanal
str_income_from_s0|Rendas de {s0}:
str_mercenary_payment_from_s0|Salário dos mercenários de {s0}:
str_s0s_party|{s0}
str_loss_due_to_tax_inefficiency|Perdas por ineficácia nos impostos:
str_wages_for_s0|Salários das tropas de {s0}:
str_earlier_debts|Dívidas anteriores:
str_net_change|Variação total:
str_earlier_wealth|Fortuna anterior:
str_new_wealth|Fortuna atual:
str_new_debts|Novas dívidas:
str_maximum_seconds_for_round_is_reg0|O máximo de segundos por rodada é {reg0}.
str_respawn_period_is_reg0_seconds|Prazo para reaparecer é de {reg0} segundos.
str_bots_upper_limit_for_votes_is_reg0|Limite superior de bots por votos é {reg0}.
str_map_is_voteable|É possível votar no mapa.
str_map_is_not_voteable|Impossível votar no mapa.
str_factions_are_voteable|É possível votar nas facções.
str_factions_are_not_voteable|Impossível votar nas facções.
str_players_respawn_as_bot|Jogadores reaparecem como bot.
str_players_do_not_respawn_as_bot|Jogadores não reaparecem como bots.
str_kicking_a_player_is_voteable|É possível votar para expulsar um jogador.
str_kicking_a_player_is_not_voteable|Impossível votar para expulsar um jogador.
str_banning_a_player_is_voteable|É possível votar para banir um jogador.
str_banning_a_player_is_not_voteable|Impossível votar para banir um jogador.
str_player_banners_are_allowed|Estandartes de jogadores permitidos.
str_player_banners_are_not_allowed|Estandartes de jogadores não permitidos.
str_default_armor_is_forced|Armadura padrão obrigatória.
str_default_armor_is_not_forced|Armadura padrão não obrigatória.
str_percentage_of_yes_votes_required_for_a_poll_to_get_accepted_is_reg0|Porcentagem de votos para que uma proposta seja aceita é de {reg0}%.
str_auto_team_balance_threshold_is_reg0|Limite para auto equilibrar equipes: {reg0}.
str_starting_gold_ratio_is_reg0|Taxa de ouro inicial: {reg0}%.
str_combat_gold_bonus_ratio_is_reg0|Bônus de ouro por combates: {reg0}%.
str_round_gold_bonus_ratio_is_reg0|Bônus de ouro por rodada: {reg0}%.
str_point_gained_from_flags_is_reg0|Pontos ganhos pela equipe por bandeiras: {reg0}%.
str_point_gained_from_capturing_flag_is_reg0|Pontos ganhos por capturar bandeiras: {reg0}%.
str_map_time_limit_is_reg0|Limite de tempo do mapa: {reg0} minutos.
str_team_points_limit_is_reg0|Limite de pontos por equipe: {reg0}.
str_defender_spawn_count_limit_is_s1|Tempo de espera: {s1}.
str_system_error|ERRO NO SISTEMA!
str_prisoner_granted_parole|Prisioneiro agraciado com liberdade condicional
str_prisoner_not_offered_parole|Prisioneiro sem liberdade condicional
str__age_reg1_family_|^Idade: {reg1}^Família:
str_s49_s12_s11_rel_reg0|{s49} {s12} ({s11}, rel: {reg0}),
str_s49_s12_s11|{s49} {s12} ({s11}),
str_lord_info_string|{reg6?:{reg4?{s54} é o soberano do {s56}.^:{s54} é vassalo do {s55} do {s56}.^}}Renome: {reg5}. Controvérsia: {reg15}.^{reg9?{reg3?Ela:Ele} é {reg3?a lady:o lorde} de {s58}.:{reg3?Ela:Ele} não possui nenhum feudo.}{s59}^{s49}
str_foreign_relations__|Relações externas: ^
str_s21__the_s5_is_at_war_with_the_s14|{s21}^* O {s5} está em guerra com o {s14}.
str_s21_the_s5_has_had_the_upper_hand_in_the_fighting|{s21} O {s5} está se superando nos campos de batalha.
str_s21_the_s5_has_gotten_the_worst_of_the_fighting|{s21} O {s5} está sendo derrotado nos campos de batalha.
str_s21_the_fighting_has_gone_on_for_some_time_and_the_war_may_end_soon_with_a_truce|{s21} A guerra já se arrasta há algum tempo, e pode acabar em breve com uma trégua.
str_s21_the_fighting_has_begun_relatively_recently_and_the_war_may_continue_for_some_time|{s21} As batalhas começaram a ser travadas relativamente há pouco tempo, e a guerra pode prolongar-se por mais algum tempo.
str__however_the_truce_is_no_longer_binding_on_the_s14| No entanto, a trégua não é mais obrigatória para o {s14}
str_s21__the_s5_is_bound_by_truce_not_to_attack_the_s14s18_the_truce_will_expire_in_reg1_days|{s21}^* O {s5} está obrigado pela trégua a não atacar o {s14}.{s18} A trégua expirará em {reg1} dias.
str_s21__the_s5_has_recently_suffered_provocation_by_subjects_of_the_s14_and_there_is_a_risk_of_war|{s21}^* O {s5} recentemente sofreu uma provocação dos súditos do {s14}, e existe risco de guerra.
str_s21__the_s5_has_no_outstanding_issues_with_the_s14|{s21}^* O {s5} não tem assuntos pendentes com o {s14}.
str_s21_the_s14_was_recently_provoked_by_subjects_of_the_s5_and_there_is_a_risk_of_war_|{s21} O {s14} foi provocado recentemente pelos súditos do {s5}, e há risco de guerra.^
str_the_s5_is_ruled_by_s6_it_occupies_s8_its_vassals_are_s10__s21|O {s5} está sendo governado pelo {s6}.^Compreende os feudos de {s8}.^Seus vassalos são {s10}.^^{s21}
str_reg4_killed_reg5_wounded_reg6_routed|{reg4} mortos, {reg5} feridos, {reg6} fugidos
str_reg4_killed_reg5_routed|{reg4} mortos, {reg5} fugidos
str_reg4_killed_reg5_wounded|{reg4} mortos, {reg5} feridos
str_reg4_wounded_reg5_routed|{reg4} feridos, {reg5} fugidos
str_s42|{s42}
str_s4_awarded_to_s5|{s4} outorgado a {s5}
